reviews.text,reviews.rating,review_length,sentiment_polarity,exclamation_count,uppercase_word_count,user_review_count,sentiment_rating_mismatch,anomaly_score,is_anomaly
"Not happy at all with this remote. I had the previous model, the Harmony One, and I loved it. Bought one for my sister and my parents as gifts and programmed theirs in addition to mine. Old version was easy to program and use. I mistakenly thought this would be even better. Here is what I do not like about it (and if this is something I programmed incorrectly and someone knows how to fix it, feel free to advise)1. As I said I programmed all the others, so I don't think I am too bad at it, but I have not been able to get this one to work consistently yet. I am always having to use the help button because the TV wont turn on/off.2. Way slower to do all the steps.3. Help button is not right out in the open like it was previously.4. I have not yet been able to figure out how to make the home screen for my roku come up without having to hit the home button. I get a blank screen.5. It does not tell me when the battery is getting low (the old version did).6. Can't figure out how to make the keypad my default home page for TV instead of favorites channels.7. Pretty much every time I update it I have to reset it, it stops halfway through the update.There are things I like better though,1. A fix it myself option2. the DVR button brings up my DVR listing, I don't know if that was true before or not.Sure wish they would bring back the old model, I'd buy it in a minute. I can't see my parents using this one easily so I hope theirs does not break anytime soon.",1.0,291,0.14561904761904768,0,24,1,0.37280952380952387,-0.025353859242121746,-1
"What a joke. Because you can't change the way this thing insists on turning EVERY device on and off every time you change Activities it is completely worthless for my pretty simple system. My receiver takes several seconds (about 10) to come on and won't accept commands from the remote before it is booted up (which Logitech should know). So when I use the canned activity Watch TV , the receiver ends up on the wrong input every time because the Harmony is trying to change it before the receiver is ready. No problem, I think, I can add a pause in between the the power on and change input commands, right WRONG, when you go into the customize activity section, the built in functions are starred and it explicitly states that you cannot change the default actions, only add to them. Okay, maybe I can leave the receiver off of the Watch TV program... But then I can't control the volume... Okay, maybe there's a way to just tell it to use the receiver volume all the time.... Back over to the customize section.... Nope. Okay, maybe I'll create a totally custom, Watch TV but then the Favorites won't work, man that's like half the reason I bought this 250 remote... Oh and it still doesn't handle the power (the most basic function of any piece of equipment) correctly so that doesn't solve anything. Oh and by the way, the software to load the settings to the remote crashes about one in five time you you use it which bricks the remote and you have to a soft reboot (hold the off and menu keys down for 20 seconds). And so begins a cascading set of compromises that ultimately renders the Logitech Harmony One a very INCAPABLE universal remote. not even as good as one that can be ordered from this very site for about 20. I've played with this thing for a week and the only way I can make any use of it is to use the individual devices means of controlling things (like that good old 20 universal one). But becaeuse Logitech makes the cool features, like the Favorites dependent on their notion of Activities none of that works for me. Oh, and when you're looking at the touch screen for individual devices, The button descriptions take up the whole screen sooyou can only see 3 or 4 buttons at a time, making that pretty much worthless too. Well just the icons would do, maybe I can get rid of the descriptions... Back over to the customize section, you can change the label, but it can't be blank and you still only get one button per line..... You see where this is going. Do yourself a favor and stick to the 20 model.",1.0,467,0.03667027417027418,0,14,1,0.3183351370851371,-0.02875634179976916,-1
"Dog ate my Harmony One Advanced remote - it was a great remote!This one, the Ultimate One IR Remote, is not nearly as stable or useful as the original. The touch screen is touchy and cranky. It is VERY sensitive to the angle and pressure you use to activate functions frequently selecting channels you didn't... No matter how many times I program it - it continues to confuse the BD (BlueRay) and TV/SAT (Dish) selections - requiring either the Help button or a manual input to make the desired selection. It is slower in executing commands than the original (I hope Logitech Management reads this). However, it works (mostly) and is better than a side table full of disparate remotes.EDIT: 22 September 2014 - Still have to keep a couple of the old device-specific remotes handy. For example the Ultimate One does not mirror all controls of my Panasonic BD Player...once in a while I have to use the original remote for accessing all the settings or functions. Battery life is a joke - a couple of days off the charger and it dies. The more I use the Ultimate One the more I dislike the nameless engineer who designed this mediocre excuse for a Universal remote. I have downgraded the original 3-Stars to a more appropriate 2-Stars.EDIT: 12 December 2014 - DO NOT BUY THIS FRUSTRATING, POORLY DESIGNED GARBAGE! Thinking maybe a firmware update could help with this device's erratic stability problems I went to the Logitech site. This piece of junk is no longer even mentioned or carried on the site. The Ultimate One form-factor is non-existant. Poof! Gone away! When a manufacturer will not acknowledge one of their products then you should RUN away from purchasing it. Dropped to 1-Star rating.",1.0,294,0.16117647058823528,4,21,1,0.3805882352941176,-0.06515076848251944,-1
"I'm a long time Harmony remote user. This will be the 4th model/upgrade I've had, with the most recent being the Harmony One. My understanding is that this remote is similar to the Harmony Touch, and Identical to the remote in the Harmony Ultimate package (with the IR Hub).The big possible deal breaker here is the lack of a physical number pad. I realize that can be a deal breaker for some people, but it's an obvious change and you know what you're getting in that regard.The device itself feels very well built. I like the ergonomics, but that's a matter of opinion of course. Aside from the physical number pad, you are short a couple of physical buttons that appear on some other models, but in exchange you have the wonderful feature of being able to assign a long and short press to each physical buttons (distinguished by a nice haptic feedback), allowing you to set a great deal of commands. The other great feature compared to my previous remote, is the ability to add and remove commands, and rearrange the screen on the device itself, without having to connect to a PC. You still need to sync to a PC to change the physical buttons, but it's still a welcome addition.The tilt sensor, which wakes the device when you pick it up, is also much more sensitive and functional than my old Harmony One, which almost required a shake. A small thing, but again nice.Some complain about the media controls (play, FF, RW, etc) being at the top of the remote. I don't find it that much of an issue. Plus, the touchscreen allows you to set EXTREMELY helpful gesture commands (which again can be setup from the device itself). The options for gestures are:TapDouble TapSwipe LeftSwipe RightSwipe UpSwipe DownSwipe Left and holdSwipe Right and holdSwipe Up and holdSwipe Down and holdSo by simply assigning swipe left and right as FF and RW, and tap as Play/Pause, you have a nice alternative if the button layout bothers you. But again, I find the physical key positions are easy to get used to.Lastly, there are the usual customization features, most of which are either implemented better, or at least more easily than previous models, such as custom screen wallpapers, customer activity icons (unavailable on the Harmony one), etc..All in all, while the ergonomics and on screen number pad may be a bit unusual at first, it's a fantastic remote. Go and pick up and hold one in person at a store if possible, so you know what it feels like. But function wise, it's exactly what you'd expect if you have experience with Harmony remotes in the past.Oh, one last thing, the Battery isn't replaceable. Never a great product decision in my mind, but I had my Harmony One for almost 5 years and it still held a charge for several days without issue, so i'm not overly concerned. The battery also doesn't last quite as long as my old Harmony one, possibly due to the larger screen.. but for me that means about 2 or 3 days, instead of 5 or 6, which is not really an issue.So in summary, I've previously loved each Harmony remote I've owned more than the last. This case is a little different though. My last Harmony was definitely an incredible remote and each of my previous remotes were definite improvements over each other. However, in this case I'd say this one is less of an objective improvement, and more of a change or alternative style in remotes. There are a few extra features for sure. But just looking at the physical remotes and their core functionality, I'd say that the Harmony Ultimate remotes and the old Harmony One are equal and it would come down to preference (mostly in regards to the feel of the buttons and the ergonomics.)",5.0,647,0.11976893187830688,0,14,1,0.4401155340608466,-0.08290521077658963,-1
"this is idiot proof, my mom can even use it and she is not a fan of technology. This even recognized the PC i have attached to the tv.",5.0,29,-0.8,0,1,1,0.9,-0.004600808220417307,-1
"I negotiated one of these directly from Logitech as a replacement for a Harmony One that developed the swelling battery issue and became dangerous to use. At first Logitech refused to replace, but I was persistent and it paid off.My review follows:I have only had this unit for a few days, but so far I like it. It's a completely different concept than their old remotes. The software is new, and you program for your area and you service provider. So far so good.My first issue was, my zip code. About 4 years ago, the USPS, in it's infinite wisdom changed my zip code. Four years later, Logitech hasn't yet caught up. When I entered my zip code, nothing. Then, on a whim, I entered my old zip code, one that doesn't exist anymore, and bingo, it was recognized.The programming from there was tedious but pretty easy. Te remote allows you to select up to 50 of your favorite channels, and you chose them from a touch screen using icons that identify the channel and also shows the channel number. You can also arrange these icons in any order you want. The icons are small, and some are hard to read. What this means to me is, that I no longer have to use DirectTVs Channel Guide to locate the channel number, and then enter that on a keypad on the remote. I simply scroll on the touch screen until I find the channel I want and tap. The remote has made a few mistakes, but generally it's pretty good and choosing the correct channel. It does save time. There is also the option of a numeric touch screen for those instances where you want to enter a numeric number. I don't think I will be using the numeric key pad much. Also, during the programming, there was an instance where Logitech's software hadn't picked up the complete channel lineup, but there is a provision that allowed me to manually enter it, albeit with a generic icon. So far it works for me.As a final thought, as I mentioned earlier, this was a replacement for a Harmony One that had a swelled battery and had become dangerious to use because of excessive heat coming from the remote. The battery in the Harmony One is in a nacelle and once it starts to swell, it's impossible to remove, I know I tried. I also have a Harmony 880, that battery had also started to swell, but the battery is mounted in a conventional way, and it was easily changed. I guess Logitech is worried about this going forward, because the battery in the Ultimate One is NOT, that's right, is NOT replaceable. The instructions say that when the unit reached end of life Who knows when that is You dismantle (destroy) the unit and remove the battery for disposal.I don't believe this is the proper solution on an electrical item that has a list price of 250.00.",4.0,496,0.0190353207398662,0,19,1,0.290482339630067,-0.07914390004896232,-1
"This works nicely and has enough adjustments that it can be made to replace probably any remote you have. But you have to consider several things before buying:It takes a while to set up you need patience. But you should have to set it up only once.The touch screen is small and unless your fingers are very small, it can be very clumsy to use.You have to use two hands to operate the remote for most functions.Support is willing but not very knowledgeable--put another way, it does not pass the Turing Test.The design has a variety of other quirks that will matter to some and not to others.For example, I, like a number of other folks, wrote in that the backlight for the buttons turns back on after the unit had been on the charger or a while.After a week dealing with Support, during which time I was told the problem would be fixed and I was told to reset, reboot, update firmware (which was already the latest version), create new accounts, re-setup the units from scratch, provide additional info and was given incorrect instructions on how to change settings, and then I was told that the problem was bumped up to the next higher level of Support, after all that I was told that the behavior is a nomral function, that the backlight is supposed to come on after the unit has been on the charger for a few hours.It took a week for support to figure out that the behavior was normal function What kind of management does not supply Support with with proper information or provides it with believable answers.It of course WAS NOT normal function and the programmers corrected the issue in a subsequent firmware update--but no thanks to the Support contractor--thanks go instead to the Logitech Technician that was watching the Logitech forums.If you can live with all that, and are well healed, this might be an effective way to cut down on all those remotes. You can Use the one remote in place of all the others, generally, without having to think about which settings to use. For example, if you want to watch TV The Harmony remembers which devices you have and howe they are setup/connected to each other and works accordingly.",4.0,379,0.0618285799168152,0,8,1,0.26908571004159243,-0.003920587611406345,-1
"I got it as a free replacement for a Harmony One that had an exploding battery. I thought great they are standing behind their product when I accepted it, but this is horrible. It's an ergonomic disaster. It actually takes two hands AND two eyes to use because it's so badly laid out. I don't get why they created two sets of buttons separated by the touch screen. I like the bottom feel and curve of the remote, but the top edges are too sharp and the nice fit to my palm is defeated by the fact that I need to move the remote up and down so I can reach the buttons. And I have pretty long fingers. Seriously, this is so awkward I don't think I'll use it much.2/11/15 UpdateDropped to 1 star as the product has a design defect. I noticed that the remote makes a fairly loud buzz when the backlight is on. So I called Logitech and their first response was to show me how to turn the button highlight off. That did work, but then you cannot see the buttons in the dark. Clearly this was a known issue. I kept saying that I wanted the backlight to work. After a few minutes delay she told me it was a known defect that engineering was working on. She would put my name on a list for replacement when they figured it out. I asked her to keep the ticket open until I received the replacement. She said OK. I repeated this again before hanging up and she said OK again. 2 minutes after hanging up I get an email that says since I've put your name on the list I'm closing this ticket. She could have told me the truth when I had her on the phone. Sigh. Cannot recommend this remote until they figure out their design flaw. My hearing is not great and it didn't really bother me that much, but my kids don't want to use it because the noise is so annoying.9/22/2015 UpdateEventually I contacted them again about the noise and they did send me a new remote that fixed the noise problem. So I changed this back to 2 stars. The remote is functional and it looks good, but where the original One was a joy to use this is still and ergonomic disaster.",2.0,395,0.026767676767676767,0,23,1,0.11338383838383836,-0.052813495958901946,-1
"The help button has been moved to a sub-menu that requires two or three clicks to access. Also, the page up/down button was removed and is now shared with the channel up/down button, which causes me to change channels inadvertently when scrolling through menus on my cable box.",2.0,48,0.0,0,0,63,0.09999999999999998,-0.0978453245522578,-1
"I've been using this remote for about a year now, before that had a harmony one (which I miss, but we finally sat on it too many times and it broke)The good:I can use it to control my Apple TV, Tivo HD, Bluray player and receiver with ease. All the needed buttons seem to be there for with some left over for extra stuff. I've got the 30 sec skip forward and back programmed on the bottom buttons, as well as the Live TV button and cancel button for Tivo.You can setup your favorite channels as icons on the fly and sync them back to your computer.The help feature always seems to work for me when things mess up. The Harmony one often took several steps to correct the power if the TV went to sleep.Recharging dock is nice.It actually replaces all my other remotes.The disappointing:I miss having a hard number buttons. The screen is a poor replacement. You have to swipe several times to get the to software keyboard.The screen doesn't wake up when you move the remove like the Harmony One did. The touchscreen is too slow and doesn't feel responsive compared to a smartphone.The gestures are completely useless for controls.You have to swipe several times to get the to software keyboard.The setup software was a pain in the ass to get going. It used silver lite or some plugin in a browser. It would have been better as a native app. The software menus were confusing and some features seems exclusive when they shouldn't have been. I couldn't program a tivo button and something else. I had to get the tivo remote and program it as a custom button.The button signals are also too slow. I was able to shorten them in the software program, but only for favorite channel buttons. Turning things off from my TV mode takes 15 seconds or so, doesn't sound like much but feels like forever pointing it at the screen.While I could change speed of the favorite buttons punching in the numbers, I couldn't get it fast enough. I think the min time between presses was 200ms or something. I feel like I can punch in the numbers faster on my Tivo remote, if I wanted too. I should be able to make this faster but I couldn't in the software.Overall, if you have the money, get the Harmony remote with the hardware buttons (it cost 2X what this one does). This gets the job done, but leaves me feeling disappointed.",3.0,420,0.04309991809991809,0,18,1,0.07845004095004093,-0.062419532657763455,-1
"I am usually not one to leave a review, but for this remote I feel I have to. The only reason I am giving it one star is because I have to in order to leave a review. This is my 3rd logitech harmony remote. My first 2 were the Harmony 900, which I think is an excellent remote. Unfortunately I have had to replace due to small children breaking the touch screen. The Ultimate one remote is terrible!! They have a good idea by trying to make everything a touch screen. However, they have done away with the numbers on the remote. The only way to access them is through the touch screen. Good Luck with That!! It will at least take a person SEVERAL attempts to enter the numbers without any hick-ups (and I have a great connection). They also have an option where one can assign their favorite channels to a simple touch icon. Good luck with That!! That also takes several attempts. I understand the concept but it doesn't work. If you have a chance to buy the Harmony 900, buy it. The only positive I have has nothing to do with the remote. Logitech has upgraded the blaster, so that it connects to your wifi. It is nice to run your TV from your phone. BUT it has its issues as well. I think this would be a great remote IF it had physical numbers to push on the remote. Hope this helps. Sorry Logitech, great concept CRAPPY delivery!!",1.0,254,0.10962566844919784,8,16,1,0.3548128342245989,-0.0899250893601975,-1
"I've been using a Harmony 880 for a bunch of years. Finally the buttons to select an activity and its associated controls started becoming intermittent and it was time to find something else. I looked at the Harmony Ultimate hub and its associated controllers WiFi, but the limit of 2 IR repeaters vs. my multiple drawer layout just wouldn't work for me. I finally settled on the Ultimate One (the drawers have glass fronts).I downloaded the new MyHarmony app - I'd been using the older Java app for years, but decided to give this one a try - especially since it claimed to be able to transfer from my old heavily customized 880 - and it did! About 95 of all the customized buttons came over. I needed to re-assign the color keys at the bottom, but that was easy to do.The one glitch I had was in setting up Favorites - I failed to notice that the Favorites also automatically invokes one of your activities (which would typically be 'Watch TV'). Unfortunately, that's not the one it defaulted to. After setting up all of the Favorites, I was wondering why it kept starting 'Watch DVR' when I touched a favorite - RTFM! The unpleasant part came when I could find no way to go back and change that without removing all of the Favorites (a call to Tech Support at 6PM EDT came back with a recording that TS was closed - please call back between 9AM and 10 PM !). Anyhow, after re-doing the setup everything was fine - except the channel logos were blurry and relatively ugly.Enter www.iconharmony.com - a great site for almost every channel logo imaginable. I downloaded some 35+ logos from them (and sent the author a little contribution via PayPal for his efforts) and uploaded those icons via MyHarmony. They look a whole lot better - I don't know why Logitech/Harmony can't start with them out of the box.Similarly, the activity icons could use some help - a quick Google search turned up lots of icon sites I downloaded new icons and re-sized them to 70x70 using Photoshop, but there are a lot of apps that can resize images. You then upload them via MyHarmony.All in all, it took several hours worth of time at the computer - and that was with all of the activities and devices already defined from my 880. But at least part of that was my fault for not checking the Favorites Activity and then for wanting better-looking icons.The other thing I've noticed is that the Ultimate 1 seems to have a broader IR beam - I don't need to be quite as careful in aiming it as with the 880.As many others have commented, I also wish it had physical number buttons, but I've not found it that difficult to swipe the screen to get the number panel up. Similarly, the FF, Play/Pause buttons at the top haven't seemed to be such a nuisance as others have described - but I'm used to using 2 hands with the remote. I also found it easier to move (Menu-Edit) the Favorites icons around on-screen on the remote vs. on the app.Something that's a bit hidden away is the full device control - on the 880 you used the Devices button to bring up another screen which then gave you all of the learned device controls. On the Ultimate 1, you use the Menu-Devices to get you to a similar screen of devices, the to their detail controls.",5.0,588,0.05361008039579468,3,25,1,0.4731949598021027,-0.15132049870932995,-1
"I really don't get people. Are the complainers old Logitech Remote Users that can not adapt to change I don't know... but almost didn't buy it due to the complainers. I LOVE this remote. Ok, ok.. I was disappointed I couldn't control the Lutron Caseta lights out of the box (looks like I will have to buy the bridge in order for the remote to work with the lighting) AND when using the remote with the Denon amp for the surround sound, when changing the inputs from CD to TV surround sound I did have to add a power delay in the programming in order for the input to change over properly every time but if you read and put a little effort, the remote is simply perfect.The only drawbacks:You still need a bridge to control your Lutron home lighting with the remoteYou need to read and put a little effort into setting up the remote (including the inputs when changing from CD to Surround Sound TV, etcThe Favorites, I use this remote with two TVs at this point and the Favorites only work on the original TV I set it up for (this is actually annoying and can be easily fixed with a software update, Logitech, I hope you fix this).I still rate this 5 stars and really think its awesome. As for the layout and contour of the remote.. perfect. Give it a try, I am sure you will like it.",5.0,243,0.10725806451612904,0,18,1,0.4463709677419355,-0.0021279286463370406,-1
"This remote is THE BEST!!! It controls my Vizio, my Soundbar, AND my Apple TV! I set up the tasks so it automatically switches inputs on the TV, my volume control is thru my soundbar, all the cable (Verizon) tv functions work great as well. I'm really stoked! Get this thing!",5.0,51,0.47500000000000003,6,6,1,0.26249999999999996,-0.02114803372568863,-1
"Everyone in my family got tired of having 4-5 remotes to work our TV, DVD player, AppleTV, Sound system and a laptop.There was a lot of clutter, not to mention one or two were always disappearing. So I had a friend make a suggestion and he came up with this Logitech Harmony Ultimate One IR Remote with Customizable Touch Screen Control (915-000224).First, let me say that even after using computers since their inception in the early 80's I wanted no part in even trying to set this up myself.I hired a guy who's in the wiring business of audio-video, telephones etc, and he set it up. He's a pro and eventually he did get it all working, but not before having to speak to tech support on more than one occasion. It seems there was a couple of known bugs but you never get that information on the first go round. Anyway, I can say that even the most challenged (technically) member of my family can use it. i.e. No more complaining. Now, I breeze through turning everything on and off with just one remote. I like the graphic interface and the ease of its use. I love the fact that you pick it up in a dark room and it lights up automatically so you can see the interface without having to push a button first. This is a really good product. In a sense it is a five star product, losing only one star for the set up issues.One other thing to add though, is that there are two parts to the system and, at first, I bought just the remote. I seemed to have missed the fact that you need both the IR Remote AND the Logitech 915-000238 Harmony Home Hub, so I had to buy the other part as well. Note that they are sold together as well as separately but if you buy them both in the same package, it is cheaper than buying them separately.",4.0,331,0.08199999999999999,0,14,1,0.259,-1.2953276175120543e-05,-1
"Have you ever noticed how a manufacturer can add embellishments to a beautiffuly designed product only to make the new and improved model more clumsy and and less efficient Well, that's exactly what has happened here. As an owner of the previous Harmony One (the remote without Ultimate in its name) I would have rated that model 5 stars. It sported several additional buttons to handle specific functions, and the buttons were larger, with different shapes and feel, and they were well laid out. The remote was a bit larger and heavier, but oh what a pleasure to use, whether with the built in backlighting or simply by feel. The Ultimate One by comparison has fewer buttons, thereby necessitating that some of them perform two completely different functions (a short press will perform a channel up or channel down function and a long press will move up or down one page of the on-screen channel guide. You'll be surprised and thoroughly annoyed by how many times you will perform one of those functions when you really meant to perform the other. In addition the buttons are tiny and pretty much the same size and shape, making it very easy to hit the wrong one. Case in point, the tiny mute button lives right below the Volume Down button. I'd like to have a dollar for every time my finger inadvertently hit mute when I was trying to reduce the volume of sound. I suppose the remote is called Ultimate because it is capable of responding to gestures similar to a computer tablet. The function is nice, but nowhere as efficient as a good set of buttons.The software used to set up the remote is not easy, especially for first time users. If you have previous experience with setting up and using home theater equipment as well as computers you should be able to navigate the software, though not easily. If you lack experience with that equipment you'd probably be better of having someone set up the remote for you. Having said all this, I would be remiss if I didn't say that this remote, despite its serious shortcomings is hands down better than the 3 or 4 remotes you would have to use to control a good home theater system. We can only hope that with the next Logitech model, the company will learn from its successes and failures and return to a design similar to the Harmony One.",3.0,409,0.05785870610870611,0,5,1,0.07107064694564691,-0.012810015718385581,-1
"Disclaimer: I bought this at Best Buy instead of ordering it though Amazon. (Not that it should matter just saying)I'm a big fan of minimalist design so I thought I would love this remote. Unfortunately, the ergonomics and button placement are terrible. The guide, volume and pager buttons are in the worst possible place - you have to reposition your hand on the remote in order to press it. These buttons are used the most when watching tv they should be where the LCD is placed (or on the LCD). The lcd itself is centrally located but rarely used and isn't as responsive as a normal lcd screen on an iphone/samsung device. Logitech need to make up their mind - buttons or no buttons.My other issue is with the setup. You have to download and install a silverlight application (why silverlight) and register an account with harmony in order to program the remote. Your entire setup data is stored on logitech servers so that anyone looking into your account can see the devices you own and are using with this remote. Why can't I just have a universal remote that doesn't send information about the items in my house to another companyI was having an issue with the backlight making a high pitched noise when it was on. I called the support line and they told me to update the firmware - when it didn't go away the guy told me they have to escalate the issue to some other department. When I got off the phone I got an email saying my issue was resolved. I took the remote back the next day. They don't seem like a very customer oriented company - after 90 days they charge you 10 dollars to make a call to the support line if you are having issues even though they offer a year warranty on the device. I don't get it.I will say I liked the xbox integration but it wasn't worth the 200 dollar price point.",2.0,335,0.034285714285714274,0,12,1,0.1171428571428571,-0.017643590891358474,-1
"I'm sorry to say that I thought this remote was junk and am returning it after a few weeks of use. I know it looks tempting, I know it looks slick, it's certainly nicely packaged, but it's a horrible product.The number one thing a remote maker has to get right in my opinion is the ergonomics, feel and balance of the unit. Those of us that watch a lot of TV (for better or worse!) have this thing in our hands a lot of the time, and it needs to feel right. The Ultimate One fails immediately in this regard. The weight and balance is just off, making it awkward to use the touch screen and gestures, and the top buttons (which are actually used a lot when watching shows on DVR) feel uncomfortable and out of reach. The unit feels constantly as though it is tipping forward or back. It's hard to describe, but it just doesn't sit right. I have large hands, and my wife's hands are pretty small, but we both became very frustrated with this remote after trying to use it for a few weeks. The fuzzy material on the bottom of the unit is a bad choice too. I'm not sure whether it's trying to have a leather like feel, but it feels like I'm holding a loofah. I get it that everyone is different, but I really feel like Logitech (who really seems to be the only manufacturer making half-decent universal remotes) needs to go back to the drawing board. I just can't believe they tested this on humans before releasing it.Aside from the ergonomics, the buttons are not particularly satisfying, the touch screen is not particularly slick (I guess we are all spoilt from using iPhones / iPads), and I found more than once having to manually power on my cable box, despite having tuned the setup carefully and there being no obstructions between the remote and the device. I like the fine tuning ability that you have with Logitech's Harmony software, but it does seem unnecessarily complex sometimes. The remote update also seems to take an unnecessarily long time.I have absolutely no objection to paying 250 for a universal remote that does what it needs to do and feels good in the hand. However, this is not that remote. Not even close.Logitech, if you are listening, get a new design team. You can do better than this.We were replacing a Harmony One remote (discontinued) that became unreliable after a few years, but we decided to find a reconditioned one after sending this one back.Buyer beware.",1.0,433,-0.05004165645675081,1,12,1,0.27497917177162456,-0.05072437566099308,-1
excellent remote,5.0,2,0.45,0,0,63,0.275,-0.006347994500651599,-1
"First of all let me say I never write reviews...good or bad. This product is so poorly thought out and overpriced that I was compelled to write this. Let me start by saying that I have used harmony remotes in the past and was completely satisfied with them. I thought my old Harmony One was a fantastic unit until I stepped on it and cracked the glass. That was that. Then I bought this new Harmony One expecting another great product. Aside from the fact that it was a new model of the Harmony One, I was drawn in by the new touch screen, smaller size and new design. The old one used hard buttons. Big mistake. I allowed myself to be sucked in. So, what's wrong with it First, the touch screen is way too sensitive. It seems to be activated simply by having a finger near the screen without, not by touching it. Secondly, the actual physical buttons are placed above the touch screen, making it very easy to change the channel or the function accidentally. Third, it's infrared beam (I don't even use the IR) is very focused and frequently does not control all components for a particular function (say watch TV) in sync. I could go on and on, but I think you get the idea. This thing costs between 300 and 400 dollars to boot. Well, the story has a happy ending. I recently found the old model Harmony One on Amazon for a pretty penny, but I have a lot of components in my system and this remote controls them all perfectly. One final word. Do Not Buy This Product! It is junk. You would be better off giving your hard earned money to charity. There! I finally got it off my chest. Live and be well.",1.0,303,0.11734487734487735,2,16,1,0.35867243867243864,-0.028024151886242965,-1
"I never write reviews, but I felt I had to for this remote. I was the owner of a Logitech Harmony One for several years prior to purchasing this remote. I loved the One, it was reliable, easy to use, and felt nice in the hand. I have been using the Ultimate One for well a year now, and for the price this remote falls short.First was the set up. Logitech switched to a new program, so if you were coming over from a previous device you had to start from scratch. I feel that everything should have simply imported to the new program. This added a good amount of time to the set up. The remote itself looks great, and is lightweight. However, it does not feel as ergonomic as the One did. It is also lacking the number buttons, which makes quickly switching between several channels more time consuming than a traditional remote. You have to either scroll through the channels or go through the touch screen to find the channel icon you want.When it comes to functionality the remote really falls short. I purchased the 100 hub to control my PS3. The remote constantly loses its pairing with the system. I am them forced to get the PS3 controller and re-register the blu tooth device all over again. It defeats the entire purpose of the remote. It is also not uncommon for the remote and HUB itself to lose their pairing. Forcing you to either restart the HUB or connect the remote to a computer and reset it.The remote also has not had the ability to connect to a PS4 until recently, and it still can not turn the system on/off. If I still need to go to the system or use my PS remote, what is the use of the universal remote The remote also seems to incorrectly perform the start up or shut down of a process more frequently than my One did. Making me either press the help button, go into the devices and fix it myself, or physically get up and turn a component on of off.I would have given my One five stars to give you an idea of the step back this remote is. For the 350 I paid when it was new (including the HUB), this is a real let down.***Update 4/29/16***Somehow this remote has become even less functional. As noted above there is no easy way to change the channel with this remote. The icons are now completely useless. For example if I want to change to channel 44.1 I press the icon button because I do not want to scroll through 20 channels, and the on screen numbers do not work well. The first press will get me 4.1. Next 1, then 4.1, then .1, then 44. Finally I'm at a channel that I can just scroll to. Sometimes it never even gets close and I will just scroll through all the channels. I make sure to keep the remote pointed directly at the TV, and give it time between button presses but nothing works. I am changing my review to one star.",1.0,525,0.04000348310693137,0,26,1,0.32000174155346567,-0.10251954387293138,-1
"This remote, is the absolute stupidest and non functioning thing I have ever experienced. We have only had it for less than 8 months and the screen that has the numbers on it, does not appear, and the remote does not respond to many things. Also the screen never goes off like it used to, and it runs out of battery quickly and is annoying having to let it charge for minutes before it can change channels. It seeped so interesting and advanced when I first saw and used it, but now it also does not let me turn the TV on unless I hit off first (and it's already off). ALSO, I have to ALWYAS go to 'fix it myself' to change from TV to DVD, and the audio is always screwed up and never is synced to the right function, no matter how many times we have re-synced and fixed it, after 3 uses, it goes back to not functioning properly. Furthermore, the price for this pice of *garbage*, is overly priced and inflated, this remote is so bad that they should pay YOU to get it, because there is no such thing as giving them negative money, so, it would just be them giving you money to get their screw up remote. I can go on and on about all of the things completely horrible about this remote, but to save you the reading, short review is: THIS IS THE WORST REMOTE IN THE HISTORY OF REMOTES.This remote deserves NEGATIVE ratings, it's not even good enough for 1 star.",1.0,262,-0.0046130952380952425,0,21,1,0.29769345238095235,-0.009438109722767374,-1
"This is a quality product -- as it should be for the price. I bought it to replace a Harmony 680 that failed after six months of use. As compared to the 680, the buttons are far better: solid rather than spongy and, on the single-function buttons, a clear clicky feel (though silent) when acturated. I understand the complaints of users who prefer buttons over touch-screen controls or find it clumsy to operate with one hand, but neither is a concern for us. In fact, touch-screen control is very similar to a smartphone my somewhat technophobic wife found it easier to learn than the button-controlled 680.I'm using the unit without the hub, since we already have an IR integrator that controls all the devices from a single sensor under our wall-mounted TV. The IR output seems very strong and, unlike the standard Time Warner remote, doesn't have to be close to and aimed directly at the sensor.The device worked properly after the basic activity setup using the Windows software downloaded from the Logitech website. However, I soon discovered that it's even better after customization. Going beyond things like setting up favorite channels is not a job for the faint-hearted some computer expertise is needed. Also, the complete user manual should be downloaded from the Logitech website before attempting a more detailed customization.Unlike the 680, I found it unnecessary to add commands for the individual devices that were omitted from the basic setup. On the other hand, the ability to fine-tune the delay and switching times for each device was a big plus. With the 680, IR output continued for a much longer time than it took to activate the devices. This was a real nuisance. If, say the TV had been set at a high volume when it was turned off, and if a low volume was needed when turning it back on, I had to wait as much as 5 seconds with the TV blaring until I could access the volume control -- not good if someone was asleep in the next room.For me the need for a charging cradle is a plus. It sits on my nightstand next to the bed, is always handy and fully charged, and doesn't disappear into the bedding, onto the floor, into a nightstand drawer, or onto some other piece of bedroom furniture where I wouldn't think of looking for it.My only uncertainty about this remote is its longevity, which I can't comment on because it's still fairly new. I've used Logitech keyboards and trackballs for many years and have always found them very reliable. After the failure of my 680 I'm just a bit nervous and hoping for a better experience with the Ultimate One.",5.0,453,0.08344549390003937,0,14,1,0.45827725304998035,-0.04635123933521301,-1
